TimeWindow,User,04_M,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,F1EBX_Cat,F2EBS_Cat,F3EBS_Cat,F4EBX_Cat,F5EEX_Cat,F6EES_Cat,F8EIX_Cat,F7EIS_Cat,F9EEX_Cat,F10ES_Cat,F11EX_Cat,F12ES_Cat,F13EV_Cat,F14EV_Cat,F15MS_Cat,F16MX_Cat,F17MH_Cat,F18MH_Cat,F19MH_Cat,F20MH_Cat
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.66366006,0.7,0.6,0.6,(0.63 - 0.68),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59673692,0.65654009,0.7,0.6,0.6,(0.63 - 0.68),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60505687,0.66729566,0.7,0.6,0.6,(0.63 - 0.68),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59836482,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59770532,0.7,0.7,0.58665798,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59658691,0.7,0.7,0.58846011,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6087737,0.7,0.7,0.58719675,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.61476216,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6200058,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.61295124,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60063963,0.7,0.7,0.5820387,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59383427,0.7,0.7,0.59856964,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.5981581,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.60290643,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59787794,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.61089908,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.49867557,0.6,0.6,0.6,0.6,0.56187611,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.62730506,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.49 - 0.57),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59629051,0.7,0.7,0.59734982,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.62556965,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60831193,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.61597931,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6247811,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.62413366,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.62065337,0.7,0.7,0.58260381,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.61347029,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6104438,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.3283018,0.3,0.47902068,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.58990508,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.23617874,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.58640063,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.19712874,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59977862,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60961864,0.7,0.7,0.63816005,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60406709,0.7,0.7,0.6258848,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.65684317,0.7,0.62586426,0.6,(0.63 - 0.68),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.61837099,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.50261655,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.63856088,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59228655,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.65184503,0.7,0.6,0.6,(0.63 - 0.68),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v3,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
